sample_name	animal	continent	country	description	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	latitude	longitude	moisture	pasteurized	ph	physical_specimen_location	physical_specimen_remaining	qiita_study_id	regionstate	rindtype	salt	sample_type	scientific_name	style	taxon_id	title
11488.CSB961	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Elk_Mountain	42.54961	-123.191383	54.31878896	N	7.39	UCSD	TRUE	11488	Oregon	natural	0.040422	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB962	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Elk_Mountain	42.54961	-123.191383	35.99182004	N	6.87	UCSD	TRUE	11488	Oregon	natural	0.097305888	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB966	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Hubbardston_Blue__goat_	42.469582	-72.001378	46.15384615	Y	6.96	UCSD	TRUE	11488	Massachusetts	bloomy	0.075706475	cheese	food fermentation metagenome	blue_surface	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB969	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Hubbardston_Blue__cow_	42.469582	-72.001378	58.08270677	Y	7.43	UCSD	TRUE	11488	Massachusetts	bloomy	0.076537174	cheese	food fermentation metagenome	blue_surface	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB979	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Dunbarton_Blue	42.573335	-90.23096	23.57229648	Y	6.94	UCSD	TRUE	11488	Wisconsin	natural	0.11523907	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB980	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Dunbarton_Blue	42.573335	-90.23096	28.20512821	Y	7.02	UCSD	TRUE	11488	Wisconsin	natural	0.134996023	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB981	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Dunbarton_Blue	42.573335	-90.23096	25.76153177	Y	7.09	UCSD	TRUE	11488	Wisconsin	natural	0.102762839	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB984	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Bandaged_Cheddar	42.573335	-90.23096	28.84012539	Y	7.41	UCSD	TRUE	11488	Wisconsin	natural	0.285081837	cheese	food fermentation metagenome	clothbound	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB985	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Alpine_Renegade	43.017497	-89.832345	24.9661705	N	7.06	UCSD	TRUE	11488	Wisconsin	washed	0.109716632	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB986	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Alpine_Renegade	43.017497	-89.832345	40.78212291	N	6.86	UCSD	TRUE	11488	Wisconsin	washed	0.083519442	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
